	imp	occ	class1	rel1	class2	rel2	individual_imp
25418	9.001376273716993e-05	7	http://purl.obolibrary.org/obo/CHEBI_49786	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_230243	rev_hasChemStressResistance_Decreased	1.2859108962452847e-05
1304	0.000912990414804	71	http://purl.obolibrary.org/obo/CHEBI_50145	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_44423	rev_hasChemStressResistance_Increased	1.2859019926816902e-05
5367	0.000334303629219	26	http://sgd-kg.project-genesis.io#YLR182W	unspec_regulating	http://purl.obolibrary.org/obo/CHEBI_49470	rev_hasChemStressResistance	1.2857831893038463e-05
5102	0.0003471514891846	27	http://purl.obolibrary.org/obo/CHEBI_17071	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000215-APO_0000003	rev_RO_0002200	1.2857462562392593e-05
6732	0.000282784627208	22	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000079-APO_0000002	rev_RO_0002200	1.2853846691272727e-05
17277	0.0001285380475893	10	http://purl.obolibrary.org/obo/GO_0006357	rev_RO_0002331	http://sgd-kg.project-genesis.io#APO_0000334-APO_0000003	rev_RO_0002200	1.285380475893e-05
8034	0.0002442030378823	19	http://purl.obolibrary.org/obo/CHEBI_29865	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000118-APO_0000002	rev_RO_0002200	1.2852791467489475e-05
17279	0.0001285254512684	10	http://purl.obolibrary.org/obo/CHEBI_49786	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/GO_0016887	rev_RO_0002327	1.285254512684e-05
25431	8.996158226458805e-05	7	http://purl.obolibrary.org/obo/CHEBI_16767	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_29699	rev_hasChemStressResistance_Decreased	1.2851654609226865e-05
25432	8.996154376265155e-05	7	http://purl.obolibrary.org/obo/CHEBI_84043	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_44423	rev_RO_0002200	1.2851649108950222e-05
5371	0.0003341324364028	26	http://purl.obolibrary.org/obo/CHEBI_77773	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_35456	rev_hasChemStressResistance	1.2851247553953847e-05
17283	0.0001285107200725	10	http://purl.obolibrary.org/obo/GO_0030433	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_27641	rev_hasChemStressResistance_Increased	1.285107200725e-05
22054	0.0001028078903926	8	http://purl.obolibrary.org/obo/GO_0000028	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_29865	rev_hasChemStressResistance	1.2850986299075e-05
1770	0.0007325015995963	57	http://purl.obolibrary.org/obo/CHEBI_49470	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_44423	rev_hasChemStressResistance_Increased	1.2850905256075439e-05
11761	0.0001798693611482	14	http://purl.obolibrary.org/obo/CHEBI_5100	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/APO_0000330	rev_RO_0002200	1.2847811510585715e-05
17288	0.0001284756183502	10	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_168396	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000028-APO_0000004	rev_RO_0002200	1.284756183502e-05
19410	0.0001156082732611	9	http://purl.obolibrary.org/obo/CHEBI_63041	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000099-APO_0000245-CHEBI_14321	rev_RO_0002200	1.2845363695677778e-05
22068	0.0001027614057134	8	http://purl.obolibrary.org/obo/CHEBI_29105	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_16240	rev_hasChemStressResistance	1.2845175714175e-05
3186	0.0004880674684079	38	http://purl.obolibrary.org/obo/CHEBI_6923	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance_Increased	1.2843880747576315e-05
19415	0.0001155903285017	9	http://sgd-kg.project-genesis.io#APO_0000099-APO_0000245-CHEBI_28300	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000316-APO_0000004	rev_RO_0002200	1.2843369833522223e-05
19418	0.0001155839564923	9	http://sgd-kg.project-genesis.io#YBR112C	unspec_regulating	http://purl.obolibrary.org/obo/CHEBI_49786	rev_hasChemStressResistance	1.2842661832477779e-05
12807	0.0001669320911936	13	http://sgd-kg.project-genesis.io#YDR397C	unspec_regulating	http://purl.obolibrary.org/obo/CHEBI_22633	rev_hasChemStressResistance	1.2840930091815383e-05
1451	0.0008474844955036	66	http://purl.obolibrary.org/obo/CHEBI_22633	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000147-APO_0000003	rev_RO_0002200	1.284067417429697e-05
22088	0.0001026905455484	8	http://purl.obolibrary.org/obo/CHEBI_29699	rev_hasChemStressResistance_Increased	http://purl.obolibrary.org/obo/CHEBI_36550	rev_hasChemStressResistance_Increased	1.283631819355e-05
2388	0.0006032852418091	47	http://purl.obolibrary.org/obo/CHEBI_29865	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_84043	rev_hasChemStressResistance	1.2835856208704256e-05
30034	7.701150705576027e-05	6	http://purl.obolibrary.org/obo/GO_0007035	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_16240	rev_hasChemStressResistance_Increased	1.2835251175960044e-05
25467	8.98424855879246e-05	7	http://purl.obolibrary.org/obo/CHEBI_28545	rev_hasChemStressResistance_Increased	http://sgd-kg.project-genesis.io#APO_0000334-APO_0000004	rev_RO_0002200	1.2834640798274944e-05
1361	0.0008854212322242	69	http://sgd-kg.project-genesis.io#YIL131C	unspec_regulating	http://purl.obolibrary.org/obo/CHEBI_15866	rev_hasChemStressResistance	1.2832191771365218e-05
19435	0.0001154895644148	9	http://purl.obolibrary.org/obo/GO_0004842	rev_RO_0002327	http://sgd-kg.project-genesis.io#APO_0000028-APO_0000005	rev_RO_0002200	1.2832173823866667e-05
1397	0.000872543143152	68	http://purl.obolibrary.org/obo/CHEBI_114786	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000316-APO_0000004	rev_RO_0002200	1.2831516811058822e-05
22100	0.0001026322659184	8	http://purl.obolibrary.org/obo/CHEBI_27666	rev_hasChemStressResistance_Decreased	http://sgd-kg.project-genesis.io#APO_0000034-APO_0000004	rev_RO_0002200	1.28290332398e-05
4464	0.0003848661230581	30	http://purl.obolibrary.org/obo/CHEBI_27641	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000199-APO_0000117	rev_RO_0002200	1.2828870768603332e-05
30050	7.696957858796511e-05	6	http://sgd-kg.project-genesis.io#APO_0000199-APO_0000117	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_9168	rev_RO_0002200	1.2828263097994185e-05
11781	0.0001795908603215	14	http://purl.obolibrary.org/obo/CHEBI_49470	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_63020	rev_RO_0002200	1.2827918594392857e-05
25480	8.979434973095114e-05	7	http://purl.obolibrary.org/obo/CHEBI_18295	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_50145	rev_RO_0002200	1.2827764247278734e-05
25481	8.979429106521925e-05	7	http://sgd-kg.project-genesis.io#YDL005C	unspec_regulating	http://purl.obolibrary.org/obo/CHEBI_6198	rev_hasChemStressResistance_Increased	1.2827755866459893e-05
10817	0.0001924135843351	15	http://purl.obolibrary.org/obo/CHEBI_27666	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_29034	rev_hasChemStressResistance	1.2827572289006667e-05
22105	0.0001026155085955	8	http://purl.obolibrary.org/obo/CHEBI_63020	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000201-APO_0000003-CHEBI_33118	rev_RO_0002200	1.28269385744375e-05
2455	0.0005899242529035	46	http://purl.obolibrary.org/obo/CHEBI_48958	rev_hasChemStressResistance_Decreased	http://purl.obolibrary.org/obo/APO_0000330	rev_RO_0002200	1.2824440280510871e-05
30064	7.694017668682306e-05	6	http://purl.obolibrary.org/obo/CHEBI_22633	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_33118	rev_hasChemStressResistance	1.2823362781137176e-05
14051	0.0001538398695704	12	http://purl.obolibrary.org/obo/CHEBI_31398	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000317-APO_0000003	rev_RO_0002200	1.2819989130866666e-05
3328	0.0004743269792425	37	http://sgd-kg.project-genesis.io#APO_0000047-APO_0000003	rev_RO_0002200	http://purl.obolibrary.org/obo/APO_0000330	rev_RO_0002200	1.2819648087635135e-05
30072	7.691109786114726e-05	6	http://purl.obolibrary.org/obo/CHEBI_28216	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_114786	rev_hasChemStressResistance_Decreased	1.2818516310191209e-05
17336	0.0001281835457964	10	http://purl.obolibrary.org/obo/CHEBI_16261	rev_hasChemStressResistance_Decreased	http://sgd-kg.project-genesis.io#APO_0000317-APO_0000003	rev_RO_0002200	1.2818354579639999e-05
30078	7.690184557794226e-05	6	http://purl.obolibrary.org/obo/CHEBI_82658	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000085-APO_0000003	rev_RO_0002200	1.2816974262990377e-05
9314	0.0002178885484459	17	http://sgd-kg.project-genesis.io#APO_0000132-APO_0000002	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000059-APO_0000002-CHEBI_26710	rev_RO_0002200	1.2816973437994119e-05
19456	0.0001153500094364	9	http://purl.obolibrary.org/obo/CHEBI_26873	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_46081	rev_hasChemStressResistance_Increased	1.2816667715155555e-05
19457	0.0001153474208221	9	http://purl.obolibrary.org/obo/CHEBI_77995	rev_hasChemNutrientUtilization_Decreased	http://purl.obolibrary.org/obo/CHEBI_25255	rev_hasChemStressResistance	1.2816380091344445e-05
7154	0.0002691296337684	21	http://purl.obolibrary.org/obo/CHEBI_53001	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000204-APO_0000003-CHEBI_17992	rev_RO_0002200	1.2815696846114287e-05
12844	0.0001665619579286	13	http://purl.obolibrary.org/obo/CHEBI_27585	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000028-APO_0000004	rev_RO_0002200	1.2812458302199998e-05
8073	0.000243423011492	19	http://purl.obolibrary.org/obo/CHEBI_3638	rev_hasChemStressResistance_Decreased	http://sgd-kg.project-genesis.io#APO_0000317-APO_0000004	rev_RO_0002200	1.2811737446947368e-05
25522	8.96541452421584e-05	7	http://purl.obolibrary.org/obo/GO_0032541	rev_RO_0001025	http://purl.obolibrary.org/obo/CHEBI_35456	rev_hasChemStressResistance	1.2807735034594056e-05
22139	0.0001024472326158	8	http://sgd-kg.project-genesis.io#YDL170W	unspec_regulating	http://purl.obolibrary.org/obo/CHEBI_15343	rev_hasChemStressResistance	1.2805904076975e-05
30108	7.683526659488661e-05	6	http://sgd-kg.project-genesis.io#YPL190C	neg_regulating	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance_Increased	1.2805877765814435e-05
11806	0.0001792642982355	14	http://sgd-kg.project-genesis.io#YDR397C	unspec_regulating	http://purl.obolibrary.org/obo/CHEBI_48958	rev_hasChemStressResistance	1.2804592731107143e-05
1647	0.0007681788792205	60	http://purl.obolibrary.org/obo/CHEBI_17268	rev_hasChemNutrientUtilization	http://purl.obolibrary.org/obo/CHEBI_29699	rev_hasChemStressResistance_Increased	1.2802981320341666e-05
22144	0.0001024237522285	8	http://purl.obolibrary.org/obo/GO_0007186	rev_RO_0002331	http://sgd-kg.project-genesis.io#YEL009C	unspec_regulating	1.28029690285625e-05
22151	0.0001024107718055	8	http://purl.obolibrary.org/obo/CHEBI_49786	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000147-APO_0000004	rev_RO_0002200	1.28013464756875e-05
30119	7.680521809363158e-05	6	http://purl.obolibrary.org/obo/CHEBI_82622	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_29699	rev_hasChemStressResistance_Increased	1.280086968227193e-05
30122	7.679918521486315e-05	6	http://purl.obolibrary.org/obo/CHEBI_32954	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_26710	rev_hasChemStressResistance	1.279986420247719e-05
5400	0.0003327871904117	26	http://purl.obolibrary.org/obo/CHEBI_48958	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000085-APO_0000003	rev_RO_0002200	1.2799507323526924e-05
17359	0.0001279935484528	10	http://sgd-kg.project-genesis.io#APO_0000098-APO_0000245-CHEBI_33942	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000334-APO_0000004	rev_RO_0002200	1.2799354845279998e-05
30129	7.678510004408576e-05	6	http://purl.obolibrary.org/obo/CHEBI_27666	rev_hasChemStressResistance_Decreased	http://purl.obolibrary.org/obo/GO_0008320	rev_RO_0002327	1.2797516674014294e-05
8084	0.0002431520170818	19	http://purl.obolibrary.org/obo/CHEBI_25675	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_29865	rev_hasChemStressResistance	1.2797474583252631e-05
14071	0.000153558605739	12	http://purl.obolibrary.org/obo/CHEBI_42106	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000144-APO_0000003	rev_RO_0002200	1.2796550478250002e-05
2793	0.0005374550374746	42	http://purl.obolibrary.org/obo/CHEBI_48958	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_77850	rev_RO_0002200	1.27965485113e-05
30132	7.677394609650626e-05	6	http://purl.obolibrary.org/obo/GO_0032541	rev_RO_0001025	http://purl.obolibrary.org/obo/CHEBI_48828	rev_hasChemStressResistance	1.2795657682751044e-05
4127	0.0004094203786188	32	http://sgd-kg.project-genesis.io#YDL170W	unspec_regulating	http://purl.obolibrary.org/obo/CHEBI_60831	rev_hasChemStressResistance	1.27943868318375e-05
4299	0.0003965686586346	31	http://purl.obolibrary.org/obo/CHEBI_34653	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_48958	rev_hasChemStressResistance_Decreased	1.2792537375309678e-05
30145	7.675091745773085e-05	6	http://purl.obolibrary.org/obo/CHEBI_37947	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_77850	rev_RO_0002200	1.2791819576288475e-05
17372	0.0001279136194526	10	http://sgd-kg.project-genesis.io#YDL170W	unspec_regulating	http://purl.obolibrary.org/obo/APO_0000154	rev_RO_0002200	1.2791361945260001e-05
19495	0.0001151089286051	9	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_497734	rev_hasChemStressResistance	1.2789880956122222e-05
30151	7.673881689225352e-05	6	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_27666	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000195-APO_0000003	rev_RO_0002200	1.2789802815375587e-05
7171	0.0002685781341985	21	http://purl.obolibrary.org/obo/CHEBI_17833	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_27732	rev_hasChemStressResistance	1.2789434961833335e-05
12869	0.0001662330970866	13	http://purl.obolibrary.org/obo/CHEBI_60831	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_9168	rev_hasChemStressResistance_Increased	1.2787161314353846e-05
25574	8.95091862195382e-05	7	http://purl.obolibrary.org/obo/CHEBI_35962	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_50011	rev_hasChemStressResistance	1.2787026602791172e-05
30163	7.672123970587811e-05	6	http://purl.obolibrary.org/obo/GO_0006357	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_114786	rev_hasChemStressResistance_Decreased	1.2786873284313018e-05
2325	0.0006136346025678	48	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_34698	rev_hasChemStressResistance	1.2784054220162499e-05
8653	0.0002301101044169	18	http://purl.obolibrary.org/obo/CHEBI_83161	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance_Increased	1.2783894689827778e-05
15575	0.0001406059181251	11	http://purl.obolibrary.org/obo/CHEBI_16261	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_29699	rev_hasChemStressResistance_Decreased	1.278235619319091e-05
10065	0.0002045054591734	16	http://sgd-kg.project-genesis.io#YIL131C	unspec_regulating	http://purl.obolibrary.org/obo/CHEBI_38108	rev_hasChemStressResistance_Increased	1.27815911983375e-05
25590	8.946367709704531e-05	7	http://purl.obolibrary.org/obo/CHEBI_84043	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_31398	rev_hasChemStressResistance	1.2780525299577902e-05
8099	0.0002428111708526	19	http://sgd-kg.project-genesis.io#YIL131C	unspec_regulating	http://purl.obolibrary.org/obo/CHEBI_16196	rev_hasChemStressResistance_Increased	1.2779535308031579e-05
22206	0.0001022157610162	8	http://sgd-kg.project-genesis.io#APO_0000028-APO_0000005	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000030-APO_0000004	rev_RO_0002200	1.2776970127025e-05
30200	7.665788616172192e-05	6	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance_Increased	http://sgd-kg.project-genesis.io#APO_0000309-APO_0000004-CHEBI_23414	rev_RO_0002200	1.2776314360286987e-05
22215	0.0001021707645124	8	http://purl.obolibrary.org/obo/CHEBI_8305	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_46081	rev_hasChemStressResistance_Increased	1.277134556405e-05
2889	0.0005234750340736	41	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance_Decreased	http://sgd-kg.project-genesis.io#APO_0000316-APO_0000004	rev_RO_0002200	1.2767683757892682e-05
792	0.0012511168479811	98	http://sgd-kg.project-genesis.io#YIL131C	unspec_regulating	http://purl.obolibrary.org/obo/GO_0000978	rev_RO_0002327	1.2766498448786736e-05
30226	7.659661630493853e-05	6	http://purl.obolibrary.org/obo/GO_0006892	rev_RO_0002331	http://sgd-kg.project-genesis.io#YIL131C	unspec_regulating	1.2766102717489755e-05
25622	8.936242377975249e-05	7	http://sgd-kg.project-genesis.io#APO_0000209-APO_0000002	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000144-APO_0000003	rev_RO_0002200	1.276606053996464e-05
15601	0.0001404160596929	11	http://purl.obolibrary.org/obo/CHEBI_48775	rev_hasChemStressResistance_Increased	http://purl.obolibrary.org/obo/APO_0000330	rev_RO_0002200	1.2765096335718181e-05
14117	0.0001531589951639	12	http://purl.obolibrary.org/obo/CHEBI_3312	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance_Decreased	1.2763249596991666e-05
22235	0.0001020996009204	8	http://purl.obolibrary.org/obo/CHEBI_17071	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_29866	rev_hasChemStressResistance_Decreased	1.276245011505e-05
30242	7.657110995329332e-05	6	http://purl.obolibrary.org/obo/CHEBI_23414	rev_hasChemNutrientUtilization_Decreased	http://purl.obolibrary.org/obo/CHEBI_75458	rev_hasChemStressResistance	1.276185165888222e-05
14121	0.0001531330004851	12	http://purl.obolibrary.org/obo/CHEBI_34905	rev_hasChemStressResistance_Increased	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_50011	rev_RO_0002200	1.2761083373758334e-05
30246	7.656504995765014e-05	6	http://purl.obolibrary.org/obo/CHEBI_49976	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_2504	rev_hasChemStressResistance	1.2760841659608356e-05
6789	0.0002807120332667	22	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance_Decreased	http://sgd-kg.project-genesis.io#APO_0000028-APO_0000005	rev_RO_0002200	1.2759637875759092e-05
4695	0.0003700222736814	29	http://purl.obolibrary.org/obo/CHEBI_49618	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000059-APO_0000002-CHEBI_26710	rev_RO_0002200	1.2759388747634482e-05
378	0.0019136770772485	150	http://sgd-kg.project-genesis.io#APO_0000027-APO_0000004	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000059-APO_0000002-CHEBI_26710	rev_RO_0002200	1.2757847181656667e-05
30259	7.654480879402555e-05	6	http://purl.obolibrary.org/obo/CHEBI_6923	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_74460	rev_hasChemStressResistance	1.275746813233759e-05
30260	7.65431570974939e-05	6	http://purl.obolibrary.org/obo/CHEBI_25255	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_17790	rev_hasChemStressResistance	1.2757192849582317e-05
4908	0.000357193519177	28	http://purl.obolibrary.org/obo/CHEBI_3312	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000098-APO_0000245-CHEBI_28260	rev_RO_0002200	1.2756911399178572e-05
14128	0.0001530710976951	12	http://purl.obolibrary.org/obo/CHEBI_48958	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000083-APO_0000004-CHEBI_16240	rev_RO_0002200	1.2755924807924999e-05
30267	7.652186822965468e-05	6	http://purl.obolibrary.org/obo/CHEBI_16236	rev_hasChemNutrientUtilization_Decreased	http://purl.obolibrary.org/obo/CHEBI_9332	rev_hasChemStressResistance	1.2753644704942447e-05
19553	0.000114752550845	9	http://purl.obolibrary.org/obo/CHEBI_26188	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_47499	rev_hasChemStressResistance	1.2750283427222221e-05
30275	7.649910070357618e-05	6	http://purl.obolibrary.org/obo/CHEBI_49470	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_32954	rev_hasChemStressResistance_Decreased	1.2749850117262695e-05
10897	0.0001912245260479	15	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_582124	rev_RO_0002200	http://purl.obolibrary.org/obo/APO_0000330	rev_RO_0002200	1.2748301736526666e-05
25656	8.923292444942143e-05	7	http://purl.obolibrary.org/obo/CHEBI_49713	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/GO_0004672	rev_RO_0002327	1.2747560635631633e-05
9370	0.0002166997356922	17	http://purl.obolibrary.org/obo/GO_0034399	rev_RO_0001025	http://purl.obolibrary.org/obo/CHEBI_49470	rev_hasChemStressResistance	1.2747043276011765e-05
19560	0.0001147224607396	9	http://purl.obolibrary.org/obo/CHEBI_17754	rev_hasChemNutrientUtilization_Decreased	http://purl.obolibrary.org/obo/APO_0000330	rev_RO_0002200	1.2746940082177777e-05
10902	0.0001911795808792	15	http://purl.obolibrary.org/obo/CHEBI_16236	rev_hasChemNutrientUtilization_Decreased	http://purl.obolibrary.org/obo/CHEBI_3015	rev_hasChemStressResistance	1.2745305391946666e-05
5433	0.0003312643165742	26	http://purl.obolibrary.org/obo/CHEBI_9332	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_26710	rev_hasChemStressResistance	1.2740935252853847e-05
19573	0.0001146626056785	9	http://purl.obolibrary.org/obo/CHEBI_29699	rev_hasChemStressResistance_Increased	http://purl.obolibrary.org/obo/GO_0043565	rev_RO_0002327	1.2740289519833333e-05
4922	0.000356717190755	28	http://purl.obolibrary.org/obo/CHEBI_49976	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000098-APO_0000245-CHEBI_28260	rev_RO_0002200	1.2739899669821429e-05
15635	0.0001401336538551	11	http://purl.obolibrary.org/obo/CHEBI_34696	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_15733	rev_hasChemStressResistance_Increased	1.2739423077736364e-05
17448	0.0001273748203374	10	http://purl.obolibrary.org/obo/CHEBI_60831	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_29866	rev_hasChemStressResistance_Decreased	1.2737482033740001e-05
10105	0.000203793583916	16	http://purl.obolibrary.org/obo/CHEBI_17268	rev_hasChemNutrientUtilization	http://purl.obolibrary.org/obo/CHEBI_60831	rev_hasChemStressResistance_Decreased	1.273709899475e-05
7203	0.0002674633161703	21	http://purl.obolibrary.org/obo/CHEBI_30477	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000091-APO_0000003	rev_RO_0002200	1.2736348389061906e-05
8127	0.0002419840302199	19	http://purl.obolibrary.org/obo/CHEBI_6923	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_84043	rev_hasChemStressResistance	1.2736001590521053e-05
3362	0.0004712019886591	37	http://purl.obolibrary.org/obo/CHEBI_25255	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_48240	rev_hasChemStressResistance	1.2735188882678377e-05
5176	0.0003437656609074	27	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_7553	rev_hasChemStressResistance	1.2732061515088888e-05
15649	0.0001400461789537	11	http://purl.obolibrary.org/obo/GO_0032541	rev_RO_0001025	http://sgd-kg.project-genesis.io#APO_0000317-APO_0000004	rev_RO_0002200	1.2731470813972727e-05
6428	0.0002928019048048	23	http://purl.obolibrary.org/obo/CHEBI_49786	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_35456	rev_hasChemStressResistance_Decreased	1.2730517600208696e-05
3657	0.0004454883038338	35	http://purl.obolibrary.org/obo/CHEBI_29014	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000317-APO_0000003	rev_RO_0002200	1.2728237252394286e-05
19591	0.0001145433249409	9	http://purl.obolibrary.org/obo/CHEBI_68478	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_16240	rev_hasChemStressResistance_Increased	1.2727036104544444e-05
8711	0.0002290592979244	18	http://purl.obolibrary.org/obo/CHEBI_53001	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000083-APO_0000004-CHEBI_16240	rev_RO_0002200	1.2725516551355556e-05
30327	7.634835176699624e-05	6	http://purl.obolibrary.org/obo/CHEBI_30089	rev_hasChemNutrientUtilization_Decreased	http://sgd-kg.project-genesis.io#APO_0000060-APO_0000002	rev_RO_0002200	1.2724725294499373e-05
25707	8.907173312994814e-05	7	http://purl.obolibrary.org/obo/CHEBI_15343	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_27666	rev_RO_0002200	1.2724533304278306e-05
5183	0.0003435132624277	27	http://sgd-kg.project-genesis.io#YDL170W	unspec_regulating	http://purl.obolibrary.org/obo/CHEBI_55517	rev_hasChemStressResistance	1.2722713423248149e-05
6436	0.000292597175053	23	http://purl.obolibrary.org/obo/CHEBI_35456	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_34696	rev_hasChemStressResistance_Increased	1.2721616306652174e-05
12952	0.0001653791638554	13	http://purl.obolibrary.org/obo/CHEBI_172376	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_17883	rev_hasChemStressResistance	1.2721474142723077e-05
8141	0.0002416853239206	19	http://purl.obolibrary.org/obo/CHEBI_75458	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_49786	rev_hasChemStressResistance	1.272028020634737e-05
