	imp	occ	class1	rel1	class2	rel2	individual_imp
40414	5.75380776684847e-05	1	http://purl.obolibrary.org/obo/GO_0090337	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_17634	rev_hasChemStressResistance	5.75380776684847e-05
40415	5.75378583254401e-05	1	http://purl.obolibrary.org/obo/GO_0043161	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_48775	rev_hasChemStressResistance	5.75378583254401e-05
12336	0.0001725605978587	3	http://purl.obolibrary.org/obo/GO_0006406	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_49664	rev_hasChemStressResistance	5.7520199286233333e-05
40425	5.750731417129146e-05	1	http://purl.obolibrary.org/obo/CHEBI_15361	rev_hasChemNutrientUtilization_Decreased	http://purl.obolibrary.org/obo/CHEBI_156510	rev_hasChemStressResistance_Increased	5.750731417129146e-05
40429	5.750298936169768e-05	1	http://sgd-kg.project-genesis.io#YIL131C	unspec_regulating	http://sgd-kg.project-genesis.io#APO_0000197-APO_0000003	rev_RO_0002200	5.750298936169768e-05
12342	0.000172494368021	3	http://purl.obolibrary.org/obo/CHEBI_29035	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_34779	rev_hasChemStressResistance	5.7498122673666666e-05
40434	5.7497221593554373e-05	1	http://purl.obolibrary.org/obo/CHEBI_17634	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/GO_0090555	rev_RO_0002327	5.7497221593554373e-05
40444	5.7483167075317006e-05	1	http://purl.obolibrary.org/obo/GO_0006511	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_61148	rev_hasChemStressResistance	5.7483167075317006e-05
40452	5.747338357711858e-05	1	http://sgd-kg.project-genesis.io#YKL010C	neg_regulating	http://purl.obolibrary.org/obo/CHEBI_17634	rev_hasChemStressResistance	5.747338357711858e-05
40454	5.746936961565112e-05	1	http://purl.obolibrary.org/obo/CHEBI_22633	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000266-APO_0000002	rev_RO_0002200	5.746936961565112e-05
40455	5.746776871278728e-05	1	http://purl.obolibrary.org/obo/GO_0045936	rev_RO_0002331	http://purl.obolibrary.org/obo/APO_0000330	rev_RO_0002200	5.746776871278728e-05
40461	5.7457641982931566e-05	1	http://purl.obolibrary.org/obo/CHEBI_30477	rev_hasChemStressResistance_Increased	http://purl.obolibrary.org/obo/GO_0015168	rev_RO_0002327	5.7457641982931566e-05
40466	5.745263275975382e-05	1	http://purl.obolibrary.org/obo/GO_0006406	rev_RO_0002331	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_4811	rev_RO_0002200	5.745263275975382e-05
40468	5.7448723855646304e-05	1	http://purl.obolibrary.org/obo/GO_0061709	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_63041	rev_hasChemStressResistance	5.7448723855646304e-05
40469	5.744865140050784e-05	1	http://purl.obolibrary.org/obo/GO_0006611	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_8430	rev_hasChemStressResistance	5.744865140050784e-05
40480	5.7436497007679055e-05	1	http://purl.obolibrary.org/obo/GO_0070588	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_29866	rev_hasChemStressResistance	5.7436497007679055e-05
12358	0.0001722526701627	3	http://purl.obolibrary.org/obo/CHEBI_2762	rev_hasChemNutrientUtilization_Decreased	http://purl.obolibrary.org/obo/CHEBI_48775	rev_hasChemStressResistance	5.74175567209e-05
40496	5.7407822893928984e-05	1	http://purl.obolibrary.org/obo/CHEBI_156382	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000334-APO_0000003	rev_RO_0002200	5.7407822893928984e-05
19544	0.000114806586382	2	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance_Increased	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_29678	rev_RO_0002200	5.7403293191e-05
40501	5.7402984532286226e-05	1	http://purl.obolibrary.org/obo/CHEBI_6923	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_30653	rev_hasChemStressResistance	5.7402984532286226e-05
40507	5.73968617660018e-05	1	http://purl.obolibrary.org/obo/CHEBI_28078	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000297-APO_0000002	rev_RO_0002200	5.73968617660018e-05
40509	5.7394270059804055e-05	1	http://purl.obolibrary.org/obo/CHEBI_49786	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_28260	rev_hasChemStressResistance	5.7394270059804055e-05
40510	5.7393731172278306e-05	1	http://purl.obolibrary.org/obo/CHEBI_27585	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#RXN3O-9966	catalyzedByGene	5.7393731172278306e-05
6613	0.0002869290342897	5	http://sgd-kg.project-genesis.io#APO_0000199-APO_0000117	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000144-APO_0000003	rev_RO_0002200	5.738580685794e-05
40521	5.7370988485233934e-05	1	http://purl.obolibrary.org/obo/CHEBI_8711	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000212-APO_0000002	rev_RO_0002200	5.7370988485233934e-05
40524	5.73672946872438e-05	1	http://purl.obolibrary.org/obo/CHEBI_60871	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000118-APO_0000002	rev_RO_0002200	5.73672946872438e-05
40527	5.736033312876698e-05	1	http://purl.obolibrary.org/obo/GO_0010636	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_60831	rev_hasChemStressResistance_Decreased	5.736033312876698e-05
40533	5.735349530155629e-05	1	http://purl.obolibrary.org/obo/GO_0045893	rev_RO_0002331	http://purl.obolibrary.org/obo/APO_0000154	rev_RO_0002200	5.735349530155629e-05
40540	5.7347279822872466e-05	1	http://purl.obolibrary.org/obo/GO_0007124	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_82642	rev_hasChemStressResistance	5.7347279822872466e-05
40544	5.734007650520811e-05	1	http://purl.obolibrary.org/obo/CHEBI_25540	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000118-APO_0000002	rev_RO_0002200	5.734007650520811e-05
19571	0.0001146688684322	2	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_84060	rev_hasChemStressResistance_Increased	5.73344342161e-05
5172	0.0003439685311631	6	http://purl.obolibrary.org/obo/CHEBI_26710	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/APO_0000154	rev_RO_0002200	5.732808852718333e-05
40549	5.732431182563789e-05	1	http://sgd-kg.project-genesis.io#APO_0000199-APO_0000117	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000039-APO_0000249	rev_RO_0002200	5.732431182563789e-05
19576	0.0001146479334171	2	http://purl.obolibrary.org/obo/GO_0045944	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_25675	rev_hasChemStressResistance	5.732396670855e-05
19577	0.0001146466919473	2	http://purl.obolibrary.org/obo/CHEBI_5130	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_582124	rev_hasChemStressResistance	5.732334597365e-05
40550	5.7321942812616974e-05	1	http://purl.obolibrary.org/obo/CHEBI_35962	rev_hasChemStressResistance_Decreased	http://sgd-kg.project-genesis.io#APO_0000225-APO_0000004	rev_RO_0002200	5.7321942812616974e-05
40553	5.731523461087289e-05	1	http://purl.obolibrary.org/obo/GO_0090338	rev_RO_0002331	http://sgd-kg.project-genesis.io#APO_0000317-APO_0000004	rev_RO_0002200	5.731523461087289e-05
40557	5.7306034888647984e-05	1	http://purl.obolibrary.org/obo/CHEBI_55517	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000147-APO_0000117-CHEBI_30911	rev_RO_0002200	5.7306034888647984e-05
19582	0.0001145998741872	2	http://purl.obolibrary.org/obo/CHEBI_17071	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_156434	rev_hasChemStressResistance_Decreased	5.72999370936e-05
19583	0.0001145725147764	2	http://purl.obolibrary.org/obo/CHEBI_60831	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_88298	rev_hasChemStressResistance	5.72862573882e-05
40570	5.728194168282911e-05	1	http://sgd-kg.project-genesis.io#APO_0000091-APO_0000117	rev_RO_0002200	http://purl.obolibrary.org/obo/APO_0000330	rev_RO_0002200	5.728194168282911e-05
40572	5.727953700340391e-05	1	http://purl.obolibrary.org/obo/GO_0000266	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_55517	rev_hasChemStressResistance	5.727953700340391e-05
19590	0.0001145472364702	2	http://purl.obolibrary.org/obo/GO_0061709	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_156433	rev_hasChemStressResistance	5.72736182351e-05
40578	5.726782010589786e-05	1	http://purl.obolibrary.org/obo/GO_0035861	rev_RO_0001025	http://purl.obolibrary.org/obo/CHEBI_156433	rev_hasChemStressResistance	5.726782010589786e-05
40582	5.726488086855216e-05	1	http://purl.obolibrary.org/obo/GO_0000956	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_29865	rev_hasChemStressResistance	5.726488086855216e-05
19600	0.0001145021473825	2	http://purl.obolibrary.org/obo/CHEBI_28694	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000059-APO_0000002-CHEBI_26710	rev_RO_0002200	5.725107369125e-05
40599	5.724579989947048e-05	1	http://purl.obolibrary.org/obo/CHEBI_25255	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#METHIONYL-TRNA-FORMYLTRANSFERASE-RXN	catalyzedByGene	5.724579989947048e-05
40603	5.7241237359311435e-05	1	http://purl.obolibrary.org/obo/CHEBI_60831	rev_hasChemStressResistance_Decreased	http://purl.obolibrary.org/obo/CHEBI_49786	rev_hasChemStressResistance_Increased	5.7241237359311435e-05
12409	0.0001716456857462	3	http://sgd-kg.project-genesis.io#YCR065W	pos_regulating	http://purl.obolibrary.org/obo/CHEBI_22633	rev_hasChemStressResistance	5.7215228582066666e-05
40630	5.720028030115412e-05	1	http://purl.obolibrary.org/obo/CHEBI_16811	rev_hasChemNutrientUtilization	http://purl.obolibrary.org/obo/CHEBI_55517	rev_hasChemStressResistance_Increased	5.720028030115412e-05
19619	0.0001143994138608	2	http://purl.obolibrary.org/obo/GO_0045936	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_26710	rev_hasChemStressResistance_Increased	5.71997069304e-05
40637	5.719049062304516e-05	1	http://purl.obolibrary.org/obo/CHEBI_28498	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_9168	rev_RO_0002200	5.719049062304516e-05
40641	5.717866115912719e-05	1	http://purl.obolibrary.org/obo/CHEBI_28869	rev_hasChemStressResistance_Increased	http://sgd-kg.project-genesis.io#APO_0000034-APO_0000003	rev_RO_0002200	5.717866115912719e-05
40643	5.71769960057214e-05	1	http://purl.obolibrary.org/obo/GO_0030970	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_60831	rev_hasChemStressResistance	5.71769960057214e-05
40646	5.717601986013343e-05	1	http://purl.obolibrary.org/obo/CHEBI_6923	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_143911	rev_hasChemStressResistance	5.717601986013343e-05
40668	5.7144279580895185e-05	1	http://purl.obolibrary.org/obo/GO_0006612	rev_RO_0002331	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_168396	rev_RO_0002200	5.7144279580895185e-05
40673	5.713524428801542e-05	1	http://purl.obolibrary.org/obo/CHEBI_17987	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_31555	rev_hasChemStressResistance	5.713524428801542e-05
40677	5.712699659449899e-05	1	http://purl.obolibrary.org/obo/GO_0006357	rev_RO_0002331	http://sgd-kg.project-genesis.io#APO_0000199-APO_0000003	rev_RO_0002200	5.712699659449899e-05
40681	5.712079429432554e-05	1	http://purl.obolibrary.org/obo/CHEBI_48958	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000241-APO_0000003	rev_RO_0002200	5.712079429432554e-05
19648	0.0001142059109658	2	http://sgd-kg.project-genesis.io#APO_0000028-APO_0000004	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_55346	rev_RO_0002200	5.71029554829e-05
40701	5.7092553207113705e-05	1	http://purl.obolibrary.org/obo/CHEBI_42768	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000028-APO_0000004	rev_RO_0002200	5.7092553207113705e-05
40709	5.7081415310552934e-05	1	http://purl.obolibrary.org/obo/CHEBI_63020	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000226-APO_0000002	rev_RO_0002200	5.7081415310552934e-05
40717	5.706767721084041e-05	1	http://purl.obolibrary.org/obo/GO_0000103	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_26710	rev_hasChemStressResistance	5.706767721084041e-05
40718	5.706732575825636e-05	1	http://sgd-kg.project-genesis.io#APO_0000334-APO_0000003	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000086-APO_0000004	rev_RO_0002200	5.706732575825636e-05
40728	5.705222890785202e-05	1	http://purl.obolibrary.org/obo/CHEBI_30763	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_49976	rev_hasChemStressResistance	5.705222890785202e-05
40738	5.704248939477187e-05	1	http://purl.obolibrary.org/obo/CHEBI_3932	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000225-APO_0000004	rev_RO_0002200	5.704248939477187e-05
40741	5.704011577978632e-05	1	http://sgd-kg.project-genesis.io#YIL131C	unspec_regulating	http://purl.obolibrary.org/obo/CHEBI_3932	rev_hasChemStressResistance	5.704011577978632e-05
40746	5.703463293547494e-05	1	http://purl.obolibrary.org/obo/GO_0030433	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_82642	rev_hasChemStressResistance	5.703463293547494e-05
40752	5.702168285435941e-05	1	http://purl.obolibrary.org/obo/GO_1904524	rev_RO_0002331	http://sgd-kg.project-genesis.io#APO_0000204-APO_0000003-CHEBI_17992	rev_RO_0002200	5.702168285435941e-05
19672	0.0001140366360165	2	http://purl.obolibrary.org/obo/CHEBI_49786	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000221-APO_0000002	rev_RO_0002200	5.701831800825e-05
40758	5.7012992170722265e-05	1	http://sgd-kg.project-genesis.io#YIL131C	unspec_regulating	http://sgd-kg.project-genesis.io#APO_0000199-APO_0000003-CHEBI_474180	rev_RO_0002200	5.7012992170722265e-05
19675	0.0001140246261466	2	http://purl.obolibrary.org/obo/CHEBI_15379	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_64648	rev_hasChemStressResistance_Decreased	5.70123130733e-05
40760	5.701146095177809e-05	1	http://purl.obolibrary.org/obo/CHEBI_84043	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/GO_0001046	rev_RO_0002327	5.701146095177809e-05
40763	5.700966796105648e-05	1	http://sgd-kg.project-genesis.io#APO_0000028-APO_0000004	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_77751	rev_RO_0002200	5.700966796105648e-05
40767	5.700360312885363e-05	1	http://purl.obolibrary.org/obo/GO_0006612	rev_RO_0002331	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_4811	rev_RO_0002200	5.700360312885363e-05
2567	0.0005699996083879	10	http://purl.obolibrary.org/obo/CHEBI_22633	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_17071	rev_hasChemStressResistance	5.699996083879e-05
19689	0.0001139651970723	2	http://purl.obolibrary.org/obo/CHEBI_49713	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000202-APO_0000003	rev_RO_0002200	5.698259853615e-05
19691	0.0001139648482031	2	http://purl.obolibrary.org/obo/CHEBI_27585	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_78067	rev_hasChemStressResistance	5.698242410155e-05
19693	0.0001139626584997	2	http://purl.obolibrary.org/obo/CHEBI_75044	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_30911	rev_hasChemStressResistance	5.698132924985e-05
40783	5.6980177627968635e-05	1	http://purl.obolibrary.org/obo/CHEBI_34653	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_17158	rev_hasChemStressResistance_Increased	5.6980177627968635e-05
12474	0.0001709156400989	3	http://purl.obolibrary.org/obo/CHEBI_48775	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000118-APO_0000002	rev_RO_0002200	5.6971880032966666e-05
19702	0.0001139346222886	2	http://purl.obolibrary.org/obo/GO_0036010	rev_RO_0002331	http://sgd-kg.project-genesis.io#APO_0000317-APO_0000003	rev_RO_0002200	5.69673111443e-05
3534	0.0004557235038704	8	http://purl.obolibrary.org/obo/CHEBI_49786	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_15866	rev_hasChemStressResistance	5.69654379838e-05
40797	5.695280972097634e-05	1	http://purl.obolibrary.org/obo/GO_0015858	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_44423	rev_hasChemStressResistance	5.695280972097634e-05
6676	0.0002847450186048	5	http://purl.obolibrary.org/obo/CHEBI_60831	rev_hasChemStressResistance_Decreased	http://sgd-kg.project-genesis.io#APO_0000055-APO_0000002	rev_RO_0002200	5.6949003720959995e-05
40803	5.6942945400096246e-05	1	http://purl.obolibrary.org/obo/CHEBI_49000	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_49786	rev_hasChemStressResistance_Increased	5.6942945400096246e-05
40807	5.693244734415693e-05	1	http://purl.obolibrary.org/obo/GO_0006289	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_16842	rev_hasChemStressResistance	5.693244734415693e-05
40814	5.692272727939908e-05	1	http://purl.obolibrary.org/obo/CHEBI_82640	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000028-APO_0000004	rev_RO_0002200	5.692272727939908e-05
19721	0.0001138346403285	2	http://purl.obolibrary.org/obo/GO_0006606	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_17634	rev_hasChemStressResistance	5.691732016425e-05
19723	0.0001138267054731	2	http://purl.obolibrary.org/obo/CHEBI_29699	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_78067	rev_hasChemStressResistance	5.691335273655e-05
40821	5.690820120195749e-05	1	http://purl.obolibrary.org/obo/GO_0042743	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_16842	rev_hasChemStressResistance	5.690820120195749e-05
40826	5.690480619594679e-05	1	http://purl.obolibrary.org/obo/CHEBI_63609	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000201-APO_0000003-CHEBI_33118	rev_RO_0002200	5.690480619594679e-05
40829	5.6902804216125286e-05	1	http://purl.obolibrary.org/obo/CHEBI_26710	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000300-APO_0000002	rev_RO_0002200	5.6902804216125286e-05
40830	5.6902654787789695e-05	1	http://purl.obolibrary.org/obo/CHEBI_25540	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_46645	rev_hasChemStressResistance	5.6902654787789695e-05
40844	5.688618887211838e-05	1	http://purl.obolibrary.org/obo/CHEBI_15379	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_53001	rev_RO_0002200	5.688618887211838e-05
40848	5.6884171246439005e-05	1	http://purl.obolibrary.org/obo/CHEBI_36550	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000028-APO_0000003	rev_RO_0002200	5.6884171246439005e-05
40849	5.688219276116322e-05	1	http://purl.obolibrary.org/obo/CHEBI_78157	rev_hasChemStressResistance_Increased	http://purl.obolibrary.org/obo/GO_0016887	rev_RO_0002327	5.688219276116322e-05
19742	0.0001137472731095	2	http://purl.obolibrary.org/obo/CHEBI_17071	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_16196	rev_hasChemStressResistance_Increased	5.687363655475e-05
40856	5.687189672902177e-05	1	http://purl.obolibrary.org/obo/CHEBI_15343	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/GO_0000978	rev_RO_0002327	5.687189672902177e-05
40859	5.687047694982717e-05	1	http://purl.obolibrary.org/obo/GO_0050821	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_27386	rev_hasChemStressResistance	5.687047694982717e-05
40862	5.6867585595933665e-05	1	http://purl.obolibrary.org/obo/CHEBI_77995	rev_hasChemNutrientUtilization_Decreased	http://purl.obolibrary.org/obo/GO_0044183	rev_RO_0002327	5.6867585595933665e-05
40868	5.686071029481314e-05	1	http://purl.obolibrary.org/obo/CHEBI_35962	rev_hasChemStressResistance_Decreased	http://purl.obolibrary.org/obo/GO_0015616	rev_RO_0002327	5.686071029481314e-05
40875	5.6851890669847895e-05	1	http://purl.obolibrary.org/obo/GO_0006826	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_50145	rev_hasChemStressResistance_Increased	5.6851890669847895e-05
40878	5.684729449819716e-05	1	http://purl.obolibrary.org/obo/GO_0000070	rev_RO_0002331	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_9168	rev_RO_0002200	5.684729449819716e-05
19747	0.0001136929159837	2	http://purl.obolibrary.org/obo/CHEBI_24838	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_27666	rev_hasChemStressResistance_Increased	5.684645799185e-05
12495	0.000170522596322	3	http://purl.obolibrary.org/obo/GO_0006915	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_49976	rev_hasChemStressResistance	5.6840865440666666e-05
40883	5.684077499307563e-05	1	http://purl.obolibrary.org/obo/CHEBI_15733	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_17158	rev_hasChemStressResistance_Increased	5.684077499307563e-05
40885	5.684049931291464e-05	1	http://purl.obolibrary.org/obo/GO_1905216	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_29034	rev_hasChemStressResistance	5.684049931291464e-05
40889	5.683729682587997e-05	1	http://sgd-kg.project-genesis.io#APO_0000027-APO_0000004	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000337-APO_0000004	rev_RO_0002200	5.683729682587997e-05
40892	5.6834701644068765e-05	1	http://purl.obolibrary.org/obo/CHEBI_32372	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000054-APO_0000002	rev_RO_0002200	5.6834701644068765e-05
40895	5.683234995188229e-05	1	http://purl.obolibrary.org/obo/CHEBI_582124	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000220-APO_0000004-CHEBI_15366	rev_RO_0002200	5.683234995188229e-05
40898	5.683024859742553e-05	1	http://purl.obolibrary.org/obo/CHEBI_30089	rev_hasChemNutrientUtilization_Decreased	http://purl.obolibrary.org/obo/CHEBI_31823	rev_hasChemStressResistance	5.683024859742553e-05
40899	5.683011533982179e-05	1	http://purl.obolibrary.org/obo/GO_0006890	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_30653	rev_hasChemStressResistance	5.683011533982179e-05
40900	5.682971625194273e-05	1	http://purl.obolibrary.org/obo/GO_0006878	rev_RO_0002331	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_77850	rev_RO_0002200	5.682971625194273e-05
19754	0.000113656521419	2	http://purl.obolibrary.org/obo/GO_0030001	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_49470	rev_hasChemStressResistance	5.68282607095e-05
40912	5.6820657841068906e-05	1	http://sgd-kg.project-genesis.io#YOL004W	unspec_regulating	http://purl.obolibrary.org/obo/CHEBI_25213	rev_hasChemStressResistance	5.6820657841068906e-05
40919	5.680365498124049e-05	1	http://purl.obolibrary.org/obo/GO_0000278	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_49786	rev_hasChemStressResistance	5.680365498124049e-05
40923	5.6793131990298326e-05	1	http://purl.obolibrary.org/obo/CHEBI_62946	rev_hasChemNutrientUtilization_Decreased	http://purl.obolibrary.org/obo/CHEBI_49470	rev_hasChemStressResistance	5.6793131990298326e-05
4286	0.0003975226133786	7	http://purl.obolibrary.org/obo/CHEBI_15379	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance_Decreased	5.678894476837143e-05
40927	5.6786810818637134e-05	1	http://purl.obolibrary.org/obo/CHEBI_17234	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000253-APO_0000002	rev_RO_0002200	5.6786810818637134e-05
12509	0.0001703452329704	3	http://purl.obolibrary.org/obo/GO_0006611	rev_RO_0002331	http://sgd-kg.project-genesis.io#APO_0000028-APO_0000005	rev_RO_0002200	5.678174432346666e-05
40934	5.677957391688957e-05	1	http://purl.obolibrary.org/obo/CHEBI_17833	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_30477	rev_RO_0002200	5.677957391688957e-05
40939	5.677654887018685e-05	1	http://purl.obolibrary.org/obo/GO_0006879	rev_RO_0002331	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_52289	rev_RO_0002200	5.677654887018685e-05
40947	5.676577310965688e-05	1	http://purl.obolibrary.org/obo/GO_0000070	rev_RO_0002331	http://purl.obolibrary.org/obo/GO_0006626	rev_RO_0002331	5.676577310965688e-05
40957	5.675228715236458e-05	1	http://purl.obolibrary.org/obo/GO_0030970	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_50145	rev_hasChemStressResistance	5.675228715236458e-05
40961	5.675033134219451e-05	1	http://purl.obolibrary.org/obo/CHEBI_55517	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_50011	rev_hasChemStressResistance_Increased	5.675033134219451e-05
40966	5.674660294703246e-05	1	http://purl.obolibrary.org/obo/GO_0061188	rev_RO_0002331	http://sgd-kg.project-genesis.io#APO_0000197-APO_0000003	rev_RO_0002200	5.674660294703246e-05
40969	5.6743494697985425e-05	1	http://purl.obolibrary.org/obo/GO_0033120	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_49664	rev_hasChemStressResistance	5.6743494697985425e-05
19790	0.0001134849529631	2	http://purl.obolibrary.org/obo/GO_0006298	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_7507	rev_hasChemStressResistance	5.674247648155e-05
40974	5.673824146192139e-05	1	http://sgd-kg.project-genesis.io#APO_0000047-APO_0000003	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000034-APO_0000004	rev_RO_0002200	5.673824146192139e-05
40980	5.672781202125743e-05	1	http://purl.obolibrary.org/obo/GO_0009306	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_172376	rev_hasChemStressResistance	5.672781202125743e-05
40982	5.672562361809866e-05	1	http://purl.obolibrary.org/obo/CHEBI_30566	rev_hasChemNutrientUtilization_Decreased	http://sgd-kg.project-genesis.io#APO_0000098-APO_0000245-CHEBI_28260	rev_RO_0002200	5.672562361809866e-05
40983	5.6725580680374536e-05	1	http://purl.obolibrary.org/obo/GO_0006281	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_62946	rev_hasChemNutrientUtilization_Decreased	5.6725580680374536e-05
40990	5.672099805580609e-05	1	http://purl.obolibrary.org/obo/CHEBI_17924	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_30768	rev_hasChemStressResistance	5.672099805580609e-05
